"month","day","year","genus","species"
7,30,1989,"Dipodomys","merriami"
7,30,1989,"Dipodomys","merriami"
7,30,1989,"Onychomys","torridus"
7,30,1989,"Ammospermophilus","harrisi"
7,30,1989,"Reithrodontomys","megalotis"
7,30,1989,"Dipodomys","merriami"
7,30,1989,"Neotoma","albigula"
7,30,1989,"Dipodomys","merriami"
7,30,1989,"Dipodomys","merriami"
7,30,1989,"Reithrodontomys","megalotis"
7,30,1989,"Onychomys","torridus"
7,30,1989,"Dipodomys","ordii"
7,30,1989,"Dipodomys","merriami"
7,30,1989,"Dipodomys","merriami"
7,30,1989,"Dipodomys","merriami"
9,3,1989,"Dipodomys","merriami"
9,3,1989,"Chaetodipus","penicillatus"
9,3,1989,"Onychomys","leucogaster"
9,3,1989,"Onychomys","torridus"
9,3,1989,"Dipodomys","ordii"
9,3,1989,"Chaetodipus","penicillatus"
9,3,1989,"Perognathus","flavus"
9,3,1989,"Dipodomys","ordii"
9,3,1989,"Onychomys","torridus"
9,3,1989,"Perognathus","flavus"
9,3,1989,"Sigmodon","hispidus"
9,3,1989,"Chaetodipus","penicillatus"
9,3,1989,"Onychomys","torridus"
9,3,1989,"Dipodomys","ordii"
9,3,1989,"Onychomys","torridus"
9,3,1989,"Dipodomys","ordii"
9,3,1989,"Dipodomys","merriami"
9,3,1989,"Onychomys","torridus"
9,3,1989,"Peromyscus","eremicus"
9,3,1989,"Dipodomys","merriami"
9,3,1989,"Onychomys","torridus"
9,3,1989,"Onychomys","torridus"
9,3,1989,"Spermophilus","spilosoma"
9,3,1989,"Onychomys","torridus"
9,3,1989,"Dipodomys","ordii"
9,3,1989,"Dipodomys","spectabilis"
9,3,1989,"Dipodomys","merriami"
9,3,1989,"Dipodomys","merriami"
9,3,1989,"Onychomys","torridus"
9,3,1989,"Peromyscus","eremicus"
9,3,1989,"Neotoma","albigula"
9,3,1989,"Chaetodipus","penicillatus"
9,3,1989,"Dipodomys","ordii"
9,3,1989,"Onychomys","torridus"
9,3,1989,"Peromyscus","eremicus"
9,3,1989,"Sigmodon","hispidus"
9,4,1989,"Dipodomys","ordii"
9,4,1989,"Dipodomys","ordii"
9,4,1989,"Peromyscus","eremicus"
9,4,1989,"Dipodomys","merriami"
9,4,1989,"Dipodomys","ordii"
9,4,1989,"Dipodomys","merriami"
9,4,1989,"Onychomys","torridus"
9,4,1989,"Neotoma","albigula"
9,4,1989,"Dipodomys","merriami"
9,4,1989,"Chaetodipus","penicillatus"
9,4,1989,"Dipodomys","merriami"
9,4,1989,"Dipodomys","merriami"
9,4,1989,"Chaetodipus","penicillatus"
9,4,1989,"Dipodomys","ordii"
9,4,1989,"Dipodomys","merriami"
9,4,1989,"Dipodomys","merriami"
9,4,1989,"Sigmodon","hispidus"
9,4,1989,"Dipodomys","ordii"
9,4,1989,"Sigmodon","hispidus"
9,4,1989,"Dipodomys","merriami"
9,4,1989,"Onychomys","torridus"
9,4,1989,"Dipodomys","merriami"
9,4,1989,"Dipodomys","merriami"
9,4,1989,"Chaetodipus","penicillatus"
9,4,1989,"Dipodomys","ordii"
9,4,1989,"Dipodomys","merriami"
9,4,1989,"Ammospermophilus","harrisi"
9,4,1989,"Chaetodipus","penicillatus"
9,4,1989,"Dipodomys","merriami"
9,4,1989,"Onychomys","leucogaster"
9,4,1989,"Dipodomys","merriami"
9,4,1989,"Dipodomys","merriami"
9,4,1989,"Dipodomys","merriami"
10,7,1989,"Neotoma","albigula"
10,7,1989,"Dipodomys","merriami"
10,7,1989,"Dipodomys","merriami"
10,7,1989,"Onychomys","torridus"
10,7,1989,"Dipodomys","ordii"
10,7,1989,"Dipodomys","ordii"
10,7,1989,"Ammospermophilus","harrisi"
10,7,1989,"Dipodomys","merriami"
10,7,1989,"Peromyscus","eremicus"
10,7,1989,"Onychomys","torridus"
10,7,1989,"Dipodomys","merriami"
10,7,1989,"Onychomys","torridus"
10,7,1989,"Onychomys","torridus"
10,7,1989,"Onychomys","torridus"
10,7,1989,"Dipodomys","merriami"
10,7,1989,"Dipodomys","merriami"
10,7,1989,"Peromyscus","eremicus"
10,7,1989,"Dipodomys","merriami"
10,7,1989,"Onychomys","leucogaster"
10,7,1989,"Peromyscus","eremicus"
10,7,1989,"Dipodomys","ordii"
10,7,1989,"Dipodomys","merriami"
10,7,1989,"Chaetodipus","penicillatus"
10,7,1989,"Sigmodon","hispidus"
10,7,1989,"Onychomys","torridus"
10,7,1989,"Dipodomys","spectabilis"
10,7,1989,"Sigmodon","hispidus"
10,7,1989,"Dipodomys","merriami"
10,7,1989,"Dipodomys","merriami"
10,7,1989,"Reithrodontomys","fulvescens"
10,7,1989,"Onychomys","torridus"
10,7,1989,"Dipodomys","merriami"
10,7,1989,"Dipodomys","ordii"
10,7,1989,"Reithrodontomys","megalotis"
10,7,1989,"Chaetodipus","penicillatus"
10,7,1989,"Amphispiza","bilineata"
10,7,1989,"Neotoma","albigula"
10,7,1989,"Reithrodontomys","megalotis"
10,7,1989,"Reithrodontomys","megalotis"
10,7,1989,"Dipodomys","merriami"
10,7,1989,"Spermophilus","spilosoma"
10,7,1989,"Dipodomys","merriami"
10,7,1989,"Sigmodon","hispidus"
10,7,1989,"Dipodomys","merriami"
10,7,1989,"Dipodomys","merriami"
10,7,1989,"Reithrodontomys","fulvescens"
10,7,1989,"Dipodomys","merriami"
10,7,1989,"Onychomys","torridus"
10,7,1989,"Peromyscus","eremicus"
10,8,1989,"Dipodomys","ordii"
10,8,1989,"Chaetodipus","penicillatus"
10,8,1989,"Dipodomys","ordii"
10,8,1989,"Peromyscus","eremicus"
10,8,1989,"Reithrodontomys","megalotis"
10,8,1989,"Dipodomys","merriami"
10,8,1989,"Neotoma","albigula"
10,8,1989,"Chaetodipus","penicillatus"
10,8,1989,"Chaetodipus","penicillatus"
10,8,1989,"Dipodomys","merriami"
10,8,1989,"Onychomys","torridus"
10,8,1989,"Onychomys","torridus"
10,8,1989,"Reithrodontomys","megalotis"
10,8,1989,"Dipodomys","ordii"
10,8,1989,"Peromyscus","eremicus"
10,8,1989,"Chaetodipus","penicillatus"
10,8,1989,"Dipodomys","merriami"
10,8,1989,"Amphispiza","bilineata"
10,8,1989,"Dipodomys","merriami"
10,8,1989,"Peromyscus","eremicus"
10,8,1989,"Onychomys","torridus"
10,8,1989,"Peromyscus","eremicus"
10,8,1989,"Perognathus","flavus"
10,8,1989,"Perognathus","flavus"
10,8,1989,"Ammospermophilus","harrisi"
10,8,1989,"Dipodomys","merriami"
10,8,1989,"Amphispiza","bilineata"
10,8,1989,"Reithrodontomys","megalotis"
10,8,1989,"Perognathus","flavus"
10,8,1989,"Dipodomys","ordii"
10,8,1989,"Dipodomys","ordii"
10,8,1989,"Onychomys","torridus"
10,8,1989,"Ammospermophilus","harrisi"
10,8,1989,"Peromyscus","eremicus"
10,8,1989,"Peromyscus","eremicus"
10,8,1989,"Dipodomys","merriami"
10,8,1989,"Reithrodontomys","megalotis"
10,8,1989,"Dipodomys","merriami"
10,8,1989,"Dipodomys","merriami"
10,8,1989,"Dipodomys","ordii"
10,8,1989,"Dipodomys","spectabilis"
10,8,1989,"Neotoma","albigula"
10,8,1989,"Dipodomys","merriami"
10,8,1989,"Reithrodontomys","megalotis"
10,8,1989,"Dipodomys","merriami"
10,8,1989,"Dipodomys","ordii"
10,8,1989,"Onychomys","torridus"
10,8,1989,"Dipodomys","merriami"
10,8,1989,"Peromyscus","eremicus"
10,8,1989,"Peromyscus","eremicus"
10,8,1989,"Reithrodontomys","megalotis"
11,4,1989,"Chaetodipus","penicillatus"
11,4,1989,"Reithrodontomys","megalotis"
11,4,1989,"Reithrodontomys","megalotis"
11,4,1989,"Reithrodontomys","megalotis"
11,4,1989,"Dipodomys","merriami"
11,4,1989,"Reithrodontomys","megalotis"
11,4,1989,"Onychomys","torridus"
11,4,1989,"Baiomys","taylori"
11,4,1989,"Baiomys","taylori"
11,4,1989,"Peromyscus","eremicus"
11,4,1989,"Perognathus","flavus"
11,4,1989,"Onychomys","torridus"
11,4,1989,"Reithrodontomys","megalotis"
11,4,1989,"Reithrodontomys","megalotis"
11,4,1989,"Peromyscus","eremicus"
11,4,1989,"Neotoma","albigula"
11,4,1989,"Reithrodontomys","fulvescens"
11,4,1989,"Reithrodontomys","megalotis"
11,4,1989,"Reithrodontomys","megalotis"
11,4,1989,"Peromyscus","eremicus"
11,4,1989,"Amphispiza","bilineata"
11,4,1989,"Dipodomys","ordii"
11,4,1989,"Onychomys","torridus"
11,4,1989,"Reithrodontomys","megalotis"
11,4,1989,"Peromyscus","eremicus"
11,4,1989,"Reithrodontomys","megalotis"
11,4,1989,"Dipodomys","ordii"
11,4,1989,"Amphispiza","bilineata"
11,4,1989,"Neotoma","albigula"
11,4,1989,"Peromyscus","eremicus"
11,4,1989,"Reithrodontomys","megalotis"
11,4,1989,"Onychomys","torridus"
11,4,1989,"Reithrodontomys","megalotis"
11,4,1989,"Dipodomys","ordii"
11,4,1989,"Peromyscus","eremicus"
11,4,1989,"Neotoma","albigula"
11,4,1989,"Reithrodontomys","fulvescens"
11,4,1989,"Onychomys","torridus"
11,4,1989,"Perognathus","hispidus"
11,4,1989,"Reithrodontomys","megalotis"
11,4,1989,"Dipodomys","merriami"
11,4,1989,"Reithrodontomys","megalotis"
11,4,1989,"Perognathus","flavus"
11,4,1989,"Peromyscus","eremicus"
11,4,1989,"Dipodomys","spectabilis"
11,4,1989,"Reithrodontomys","megalotis"
11,4,1989,"Dipodomys","ordii"
11,4,1989,"Reithrodontomys","megalotis"
11,4,1989,"Reithrodontomys","megalotis"
11,4,1989,"Onychomys","torridus"
11,4,1989,"Perognathus","flavus"
11,4,1989,"Neotoma","albigula"
11,4,1989,"Onychomys","torridus"
11,4,1989,"Neotoma","albigula"
11,4,1989,"Dipodomys","ordii"
11,4,1989,"Reithrodontomys","megalotis"
11,4,1989,"Peromyscus","eremicus"
11,4,1989,"Dipodomys","merriami"
11,4,1989,"Chaetodipus","penicillatus"
11,4,1989,"Dipodomys","ordii"
11,4,1989,"Dipodomys","ordii"
11,4,1989,"Reithrodontomys","fulvescens"
11,4,1989,"Peromyscus","eremicus"
11,4,1989,"Reithrodontomys","megalotis"
11,4,1989,"Dipodomys","ordii"
11,4,1989,"Peromyscus","eremicus"
11,4,1989,"Peromyscus","eremicus"
11,4,1989,"Onychomys","torridus"
11,4,1989,"Sigmodon","fulviventer"
11,4,1989,"Dipodomys","merriami"
11,5,1989,"Dipodomys","ordii"
11,5,1989,"Reithrodontomys","megalotis"
11,5,1989,"Dipodomys","merriami"
11,5,1989,"Dipodomys","ordii"
11,5,1989,"Perognathus","flavus"
11,5,1989,"Dipodomys","ordii"
11,5,1989,"Dipodomys","merriami"
11,5,1989,"Reithrodontomys","megalotis"
11,5,1989,"Sigmodon","fulviventer"
11,5,1989,"Onychomys","torridus"
11,5,1989,"Dipodomys","merriami"
11,5,1989,"Onychomys","torridus"
11,5,1989,"Dipodomys","merriami"
11,5,1989,"Reithrodontomys","megalotis"
11,5,1989,"Onychomys","leucogaster"
11,5,1989,"Peromyscus","eremicus"
11,5,1989,"Onychomys","leucogaster"
11,5,1989,"Ammospermophilus","harrisi"
11,5,1989,"Onychomys","torridus"
11,5,1989,"Dipodomys","merriami"
11,5,1989,"Onychomys","leucogaster"
11,5,1989,"Chaetodipus","penicillatus"
11,5,1989,"Dipodomys","merriami"
11,5,1989,"Reithrodontomys","megalotis"
11,5,1989,"Reithrodontomys","megalotis"
11,5,1989,"Dipodomys","merriami"
11,5,1989,"Onychomys","leucogaster"
11,5,1989,"Ammospermophilus","harrisi"
11,5,1989,"Dipodomys","merriami"
11,5,1989,"Onychomys","torridus"
11,5,1989,"Amphispiza","bilineata"
11,5,1989,"Reithrodontomys","megalotis"
11,5,1989,"Peromyscus","eremicus"
11,5,1989,"Dipodomys","merriami"
11,5,1989,"Dipodomys","merriami"
11,5,1989,"Onychomys","torridus"
11,5,1989,"Dipodomys","merriami"
11,5,1989,"Dipodomys","merriami"
11,5,1989,"Sigmodon","hispidus"
11,5,1989,"Onychomys","torridus"
11,5,1989,"Reithrodontomys","fulvescens"
11,5,1989,"Dipodomys","merriami"
11,5,1989,"Dipodomys","spectabilis"
11,5,1989,"Onychomys","torridus"
11,5,1989,"Perognathus","flavus"
11,5,1989,"Reithrodontomys","megalotis"
11,5,1989,"Chaetodipus","penicillatus"
11,5,1989,"Onychomys","torridus"
11,5,1989,"Peromyscus","eremicus"
11,5,1989,"Dipodomys","merriami"
11,5,1989,"Reithrodontomys","megalotis"
11,5,1989,"Dipodomys","ordii"
11,5,1989,"Dipodomys","merriami"
11,5,1989,"Dipodomys","merriami"
11,5,1989,"Dipodomys","merriami"
11,5,1989,"Reithrodontomys","megalotis"
11,5,1989,"Dipodomys","merriami"
11,5,1989,"Onychomys","torridus"
11,5,1989,"Reithrodontomys","megalotis"
11,5,1989,"Chaetodipus","penicillatus"
11,5,1989,"Onychomys","leucogaster"
11,5,1989,"Dipodomys","ordii"
11,5,1989,"Dipodomys","ordii"
11,5,1989,"Dipodomys","merriami"
11,5,1989,"Dipodomys","ordii"
11,5,1989,"Peromyscus","eremicus"
11,5,1989,"Dipodomys","merriami"
11,5,1989,"Reithrodontomys","megalotis"
11,5,1989,"Chaetodipus","penicillatus"
11,5,1989,"Dipodomys","merriami"
12,4,1989,"Reithrodontomys","megalotis"
12,4,1989,"Amphispiza","bilineata"
12,4,1989,"Reithrodontomys","megalotis"
12,4,1989,"Reithrodontomys","megalotis"
12,4,1989,"Chaetodipus","penicillatus"
12,4,1989,"Reithrodontomys","megalotis"
12,4,1989,"Reithrodontomys","megalotis"
12,4,1989,"Dipodomys","merriami"
12,4,1989,"Amphispiza","bilineata"
12,4,1989,"Dipodomys","ordii"
12,4,1989,"Onychomys","leucogaster"
12,4,1989,"Peromyscus","eremicus"
12,4,1989,"Onychomys","torridus"
12,4,1989,"Sigmodon","fulviventer"
12,4,1989,"Sigmodon","fulviventer"
12,4,1989,"Perognathus","flavus"
12,4,1989,"Onychomys","torridus"
12,4,1989,"Reithrodontomys","megalotis"
12,4,1989,"Reithrodontomys","fulvescens"
12,4,1989,"Dipodomys","ordii"
12,4,1989,"Reithrodontomys","megalotis"
12,4,1989,"Reithrodontomys","megalotis"
12,4,1989,"Neotoma","albigula"
12,4,1989,"Reithrodontomys","megalotis"
12,4,1989,"Dipodomys","merriami"
12,4,1989,"Peromyscus","eremicus"
12,4,1989,"Peromyscus","eremicus"
12,4,1989,"Dipodomys","ordii"
12,4,1989,"Amphispiza","bilineata"
12,4,1989,"Peromyscus","eremicus"
12,4,1989,"Onychomys","torridus"
12,4,1989,"Reithrodontomys","megalotis"
12,4,1989,"Dipodomys","ordii"
12,4,1989,"Reithrodontomys","megalotis"
12,4,1989,"Reithrodontomys","megalotis"
12,4,1989,"Reithrodontomys","megalotis"
12,4,1989,"Reithrodontomys","megalotis"
12,4,1989,"Reithrodontomys","megalotis"
12,4,1989,"Amphispiza","bilineata"
12,4,1989,"Dipodomys","spectabilis"
12,4,1989,"Amphispiza","bilineata"
12,4,1989,"Amphispiza","bilineata"
12,4,1989,"Reithrodontomys","megalotis"
12,4,1989,"Perognathus","flavus"
12,4,1989,"Perognathus","flavus"
12,4,1989,"Dipodomys","ordii"
12,4,1989,"Amphispiza","bilineata"
12,4,1989,"Dipodomys","ordii"
12,4,1989,"Reithrodontomys","megalotis"
12,4,1989,"Dipodomys","merriami"
12,4,1989,"Dipodomys","merriami"
12,4,1989,"Reithrodontomys","megalotis"
12,4,1989,"Reithrodontomys","megalotis"
12,4,1989,"Reithrodontomys","megalotis"
12,4,1989,"Dipodomys","ordii"
12,4,1989,"Reithrodontomys","megalotis"
12,4,1989,"Reithrodontomys","megalotis"
12,4,1989,"Dipodomys","ordii"
12,4,1989,"Perognathus","hispidus"
12,4,1989,"Reithrodontomys","megalotis"
12,4,1989,"Reithrodontomys","megalotis"
12,4,1989,"Reithrodontomys","megalotis"
12,4,1989,"Reithrodontomys","megalotis"
12,4,1989,"Reithrodontomys","megalotis"
12,4,1989,"Reithrodontomys","megalotis"
12,4,1989,"Neotoma","albigula"
12,4,1989,"Peromyscus","eremicus"
12,4,1989,"Reithrodontomys","megalotis"
12,4,1989,"Reithrodontomys","fulvescens"
12,4,1989,"Reithrodontomys","megalotis"
12,4,1989,"Peromyscus","eremicus"
12,4,1989,"Peromyscus","eremicus"
12,5,1989,"Onychomys","torridus"
12,5,1989,"Reithrodontomys","megalotis"
12,5,1989,"Dipodomys","ordii"
12,5,1989,"Reithrodontomys","megalotis"
12,5,1989,"Reithrodontomys","megalotis"
12,5,1989,"Amphispiza","bilineata"
12,5,1989,"Reithrodontomys","fulvescens"
12,5,1989,"Peromyscus","eremicus"
12,5,1989,"Reithrodontomys","megalotis"
12,5,1989,"Reithrodontomys","megalotis"
12,5,1989,"Dipodomys","merriami"
12,5,1989,"Dipodomys","ordii"
12,5,1989,"Peromyscus","eremicus"
12,5,1989,"Peromyscus","eremicus"
12,5,1989,"Dipodomys","merriami"
12,5,1989,"Reithrodontomys","megalotis"
12,5,1989,"Sigmodon","fulviventer"
12,5,1989,"Reithrodontomys","megalotis"
12,5,1989,"Dipodomys","merriami"
12,5,1989,"Reithrodontomys","megalotis"
12,5,1989,"Reithrodontomys","megalotis"
12,5,1989,"Dipodomys","merriami"
12,5,1989,"Dipodomys","ordii"
12,5,1989,"Peromyscus","eremicus"
12,5,1989,"Dipodomys","ordii"
12,5,1989,"Reithrodontomys","megalotis"
12,5,1989,"Dipodomys","merriami"
12,5,1989,"Reithrodontomys","megalotis"
12,5,1989,"Dipodomys","ordii"
12,5,1989,"Dipodomys","merriami"
12,5,1989,"Reithrodontomys","megalotis"
12,5,1989,"Dipodomys","merriami"
12,5,1989,"Neotoma","albigula"
12,5,1989,"Dipodomys","merriami"
12,5,1989,"Dipodomys","merriami"
12,5,1989,"Reithrodontomys","megalotis"
12,5,1989,"Dipodomys","merriami"
12,5,1989,"Dipodomys","merriami"
12,5,1989,"Dipodomys","merriami"
12,5,1989,"Reithrodontomys","megalotis"
12,5,1989,"Reithrodontomys","megalotis"
12,5,1989,"Dipodomys","merriami"
12,5,1989,"Dipodomys","ordii"
12,5,1989,"Amphispiza","bilineata"
12,5,1989,"Peromyscus","eremicus"
12,5,1989,"Dipodomys","merriami"
12,5,1989,"Onychomys","torridus"
12,5,1989,"Dipodomys","merriami"
12,5,1989,"Dipodomys","merriami"
12,5,1989,"Peromyscus","eremicus"
12,5,1989,"Reithrodontomys","megalotis"
12,5,1989,"Baiomys","taylori"
12,5,1989,"Reithrodontomys","megalotis"
12,5,1989,"Dipodomys","merriami"
12,5,1989,"Dipodomys","merriami"
12,5,1989,"Reithrodontomys","megalotis"
12,5,1989,"Dipodomys","merriami"
12,5,1989,"Dipodomys","ordii"
12,5,1989,"Dipodomys","merriami"
12,5,1989,"Dipodomys","merriami"
12,5,1989,"Reithrodontomys","megalotis"
12,5,1989,"Dipodomys","ordii"
12,5,1989,"Onychomys","torridus"
12,5,1989,"Dipodomys","merriami"
12,5,1989,"Dipodomys","spectabilis"
12,5,1989,"Reithrodontomys","megalotis"
12,5,1989,"Dipodomys","merriami"
12,5,1989,"Reithrodontomys","megalotis"
12,5,1989,"Dipodomys","ordii"
12,5,1989,"Reithrodontomys","fulvescens"
12,5,1989,"Dipodomys","ordii"
12,5,1989,"Reithrodontomys","megalotis"
12,5,1989,"Reithrodontomys","megalotis"
12,5,1989,"Dipodomys","merriami"
12,5,1989,"Dipodomys","merriami"
12,5,1989,"Dipodomys","merriami"
1,6,1990,"Dipodomys","merriami"
1,6,1990,"Onychomys","leucogaster"
1,6,1990,"Perognathus","flavus"
1,6,1990,"Reithrodontomys","megalotis"
1,6,1990,"Reithrodontomys","megalotis"
1,6,1990,"Reithrodontomys","megalotis"
1,6,1990,"Sigmodon","fulviventer"
1,6,1990,"Sigmodon","hispidus"
1,6,1990,"Sigmodon","fulviventer"
1,6,1990,"Dipodomys","ordii"
1,6,1990,"Sigmodon","fulviventer"
1,6,1990,"Onychomys","torridus"
1,6,1990,"Dipodomys","ordii"
1,6,1990,"Amphispiza","bilineata"
1,6,1990,"Onychomys","torridus"
1,6,1990,"Onychomys","torridus"
1,6,1990,"Sigmodon","fulviventer"
1,6,1990,"Reithrodontomys","megalotis"
1,6,1990,"Sigmodon","fulviventer"
1,6,1990,"Reithrodontomys","megalotis"
1,6,1990,"Dipodomys","ordii"
1,6,1990,"Reithrodontomys","megalotis"
1,6,1990,"Ammospermophilus","harrisi"
1,6,1990,"Reithrodontomys","megalotis"
1,6,1990,"Onychomys","leucogaster"
1,6,1990,"Reithrodontomys","megalotis"
1,6,1990,"Reithrodontomys","megalotis"
1,6,1990,"Dipodomys","ordii"
1,6,1990,"Reithrodontomys","megalotis"
1,6,1990,"Reithrodontomys","megalotis"
1,6,1990,"Reithrodontomys","megalotis"
1,6,1990,"Reithrodontomys","megalotis"
1,6,1990,"Peromyscus","eremicus"
1,6,1990,"Dipodomys","merriami"
1,6,1990,"Reithrodontomys","megalotis"
1,6,1990,"Dipodomys","merriami"
1,6,1990,"Perognathus","flavus"
1,6,1990,"Neotoma","albigula"
1,6,1990,"Reithrodontomys","megalotis"
1,6,1990,"Reithrodontomys","megalotis"
1,6,1990,"Reithrodontomys","megalotis"
1,6,1990,"Dipodomys","ordii"
1,6,1990,"Dipodomys","ordii"
1,6,1990,"Reithrodontomys","megalotis"
1,6,1990,"Dipodomys","ordii"
1,6,1990,"Perognathus","flavus"
1,6,1990,"Amphispiza","bilineata"
1,6,1990,"Peromyscus","eremicus"
1,6,1990,"Onychomys","torridus"
1,6,1990,"Dipodomys","ordii"
1,7,1990,"Sigmodon","hispidus"
1,7,1990,"Dipodomys","merriami"
1,7,1990,"Reithrodontomys","fulvescens"
1,7,1990,"Dipodomys","ordii"
1,7,1990,"Dipodomys","ordii"
1,7,1990,"Dipodomys","ordii"
1,7,1990,"Dipodomys","merriami"
1,7,1990,"Dipodomys","ordii"
1,7,1990,"Peromyscus","eremicus"
1,7,1990,"Reithrodontomys","fulvescens"
1,7,1990,"Dipodomys","merriami"
1,7,1990,"Dipodomys","ordii"
1,7,1990,"Onychomys","torridus"
1,7,1990,"Dipodomys","merriami"
1,7,1990,"Dipodomys","merriami"
1,7,1990,"Reithrodontomys","megalotis"
1,7,1990,"Dipodomys","merriami"
1,7,1990,"Dipodomys","merriami"
1,7,1990,"Dipodomys","merriami"
1,7,1990,"Dipodomys","merriami"
1,7,1990,"Dipodomys","ordii"
1,7,1990,"Reithrodontomys","megalotis"
1,7,1990,"Baiomys","taylori"
1,7,1990,"Dipodomys","merriami"
1,7,1990,"Dipodomys","ordii"
1,7,1990,"Dipodomys","merriami"
1,7,1990,"Peromyscus","eremicus"
1,7,1990,"Dipodomys","merriami"
1,7,1990,"Dipodomys","merriami"
1,7,1990,"Dipodomys","spectabilis"
1,7,1990,"Chaetodipus","penicillatus"
1,7,1990,"Dipodomys","ordii"
1,7,1990,"Onychomys","torridus"
1,7,1990,"Dipodomys","merriami"
1,7,1990,"Dipodomys","merriami"
1,7,1990,"Reithrodontomys","megalotis"
1,7,1990,"Dipodomys","ordii"
1,7,1990,"Dipodomys","ordii"
1,7,1990,"Amphispiza","bilineata"
1,7,1990,"Dipodomys","merriami"
1,7,1990,"Dipodomys","merriami"
1,7,1990,"Dipodomys","merriami"
1,7,1990,"Dipodomys","merriami"
1,7,1990,"Dipodomys","merriami"
1,7,1990,"Dipodomys","merriami"
1,7,1990,"Reithrodontomys","megalotis"
1,7,1990,"Dipodomys","merriami"
1,7,1990,"Dipodomys","merriami"
1,7,1990,"Reithrodontomys","megalotis"
1,7,1990,"Dipodomys","spectabilis"
1,7,1990,"Dipodomys","merriami"
1,7,1990,"Reithrodontomys","megalotis"
1,7,1990,"Amphispiza","bilineata"
1,7,1990,"Amphispiza","bilineata"
1,29,1990,"Perognathus","flavus"
1,29,1990,"Reithrodontomys","megalotis"
1,29,1990,"Dipodomys","merriami"
1,29,1990,"Amphispiza","bilineata"
1,29,1990,"Peromyscus","eremicus"
1,29,1990,"Peromyscus","eremicus"
1,29,1990,"Sigmodon","fulviventer"
1,29,1990,"Peromyscus","eremicus"
1,29,1990,"Amphispiza","bilineata"
1,29,1990,"Amphispiza","bilineata"
1,29,1990,"Dipodomys","merriami"
1,29,1990,"Neotoma","albigula"
1,29,1990,"Reithrodontomys","megalotis"
1,29,1990,"Peromyscus","eremicus"
1,29,1990,"Sigmodon","fulviventer"
1,29,1990,"Perognathus","flavus"
1,29,1990,"Amphispiza","bilineata"
1,29,1990,"Reithrodontomys","megalotis"
1,29,1990,"Perognathus","flavus"
1,29,1990,"Reithrodontomys","fulvescens"
1,29,1990,"Dipodomys","merriami"
1,29,1990,"Reithrodontomys","megalotis"
1,29,1990,"Amphispiza","bilineata"
1,29,1990,"Amphispiza","bilineata"
1,29,1990,"Reithrodontomys","megalotis"
1,29,1990,"Reithrodontomys","megalotis"
1,29,1990,"Dipodomys","merriami"
1,29,1990,"Reithrodontomys","megalotis"
1,29,1990,"Amphispiza","bilineata"
1,29,1990,"Reithrodontomys","megalotis"
1,29,1990,"Reithrodontomys","fulvescens"
1,29,1990,"Pooecetes","gramineus"
1,29,1990,"Onychomys","torridus"
1,29,1990,"Sigmodon","fulviventer"
1,29,1990,"Amphispiza","bilineata"
1,29,1990,"Pooecetes","gramineus"
1,29,1990,"Ammospermophilus","harrisi"
1,29,1990,"Peromyscus","eremicus"
1,29,1990,"Amphispiza","bilineata"
1,29,1990,"Perognathus","flavus"
1,29,1990,"Perognathus","hispidus"
1,29,1990,"Pooecetes","gramineus"
1,29,1990,"Ammospermophilus","harrisi"
1,29,1990,"Pooecetes","gramineus"
1,29,1990,"Amphispiza","bilineata"
1,29,1990,"Reithrodontomys","megalotis"
1,29,1990,"Reithrodontomys","megalotis"
1,29,1990,"Onychomys","torridus"
1,29,1990,"Reithrodontomys","megalotis"
1,29,1990,"Dipodomys","ordii"
1,29,1990,"Dipodomys","ordii"
1,29,1990,"Reithrodontomys","megalotis"
1,29,1990,"Onychomys","leucogaster"
1,29,1990,"Amphispiza","bilineata"
1,29,1990,"Reithrodontomys","megalotis"
1,29,1990,"Dipodomys","merriami"
1,29,1990,"Amphispiza","bilineata"
1,29,1990,"Amphispiza","bilineata"
1,29,1990,"Reithrodontomys","megalotis"
1,29,1990,"Onychomys","leucogaster"
1,29,1990,"Peromyscus","eremicus"
1,29,1990,"Reithrodontomys","megalotis"
1,29,1990,"Peromyscus","eremicus"
1,29,1990,"Dipodomys","ordii"
1,29,1990,"Amphispiza","bilineata"
1,29,1990,"Amphispiza","bilineata"
1,30,1990,"Amphispiza","bilineata"
1,30,1990,"Reithrodontomys","megalotis"
1,30,1990,"Dipodomys","ordii"
1,30,1990,"Perognathus","flavus"
1,30,1990,"Dipodomys","ordii"
1,30,1990,"Dipodomys","merriami"
1,30,1990,"Dipodomys","merriami"
1,30,1990,"Dipodomys","ordii"
1,30,1990,"Dipodomys","merriami"
1,30,1990,"Reithrodontomys","megalotis"
1,30,1990,"Reithrodontomys","megalotis"
1,30,1990,"Dipodomys","ordii"
1,30,1990,"Reithrodontomys","megalotis"
1,30,1990,"Dipodomys","ordii"
1,30,1990,"Onychomys","torridus"
1,30,1990,"Dipodomys","merriami"
1,30,1990,"Dipodomys","merriami"
1,30,1990,"Reithrodontomys","megalotis"
1,30,1990,"Peromyscus","eremicus"
1,30,1990,"Amphispiza","bilineata"
1,30,1990,"Dipodomys","ordii"
1,30,1990,"Reithrodontomys","megalotis"
1,30,1990,"Dipodomys","merriami"
1,30,1990,"Onychomys","torridus"
1,30,1990,"Dipodomys","merriami"
