"month","day","year","genus","species","plot_id","plot_type"
11,4,1989,"Reithrodontomys","fulvescens",12,"Control"
11,4,1989,"Reithrodontomys","megalotis",23,"Rodent Exclosure"
11,4,1989,"Reithrodontomys","megalotis",18,"Short-term Krat Exclosure"
11,4,1989,"Peromyscus","eremicus",7,"Rodent Exclosure"
11,4,1989,"Amphispiza","bilineata",21,"Long-term Krat Exclosure"
11,4,1989,"Dipodomys","ordii",1,"Spectab exclosure"
11,4,1989,"Onychomys","torridus",12,"Control"
11,4,1989,"Reithrodontomys","megalotis",23,"Rodent Exclosure"
11,4,1989,"Peromyscus","eremicus",7,"Rodent Exclosure"
11,4,1989,"Reithrodontomys","megalotis",23,"Rodent Exclosure"
11,4,1989,"Dipodomys","ordii",17,"Control"
11,4,1989,"Amphispiza","bilineata",21,"Long-term Krat Exclosure"
11,4,1989,"Neotoma","albigula",20,"Short-term Krat Exclosure"
11,4,1989,"Peromyscus","eremicus",7,"Rodent Exclosure"
11,4,1989,"Reithrodontomys","megalotis",7,"Rodent Exclosure"
11,4,1989,"Onychomys","torridus",1,"Spectab exclosure"
11,4,1989,"Reithrodontomys","megalotis",19,"Long-term Krat Exclosure"
11,4,1989,"Dipodomys","ordii",17,"Control"
11,4,1989,"Peromyscus","eremicus",19,"Long-term Krat Exclosure"
11,4,1989,"Neotoma","albigula",1,"Spectab exclosure"
11,4,1989,"Reithrodontomys","fulvescens",24,"Rodent Exclosure"
11,4,1989,"Onychomys","torridus",12,"Control"
11,4,1989,"Perognathus","hispidus",22,"Control"
11,4,1989,"Reithrodontomys","megalotis",21,"Long-term Krat Exclosure"
11,4,1989,"Dipodomys","merriami",17,"Control"
11,4,1989,"Reithrodontomys","megalotis",20,"Short-term Krat Exclosure"
11,4,1989,"Perognathus","flavus",18,"Short-term Krat Exclosure"
11,4,1989,"Peromyscus","eremicus",17,"Control"
11,4,1989,"Dipodomys","spectabilis",22,"Control"
11,4,1989,"Reithrodontomys","megalotis",7,"Rodent Exclosure"
11,4,1989,"Dipodomys","ordii",12,"Control"
11,4,1989,"Reithrodontomys","megalotis",24,"Rodent Exclosure"
11,4,1989,"Reithrodontomys","megalotis",18,"Short-term Krat Exclosure"
11,4,1989,"Onychomys","torridus",21,"Long-term Krat Exclosure"
11,4,1989,"Perognathus","flavus",6,"Short-term Krat Exclosure"
11,4,1989,"Neotoma","albigula",17,"Control"
11,4,1989,"Onychomys","torridus",1,"Spectab exclosure"
11,4,1989,"Neotoma","albigula",21,"Long-term Krat Exclosure"
11,4,1989,"Dipodomys","ordii",1,"Spectab exclosure"
11,4,1989,"Reithrodontomys","megalotis",18,"Short-term Krat Exclosure"
11,4,1989,"Peromyscus","eremicus",22,"Control"
11,4,1989,"Dipodomys","merriami",1,"Spectab exclosure"
11,4,1989,"Chaetodipus","penicillatus",6,"Short-term Krat Exclosure"
11,4,1989,"Dipodomys","ordii",12,"Control"
11,4,1989,"Dipodomys","ordii",17,"Control"
11,4,1989,"Reithrodontomys","fulvescens",7,"Rodent Exclosure"
11,4,1989,"Peromyscus","eremicus",24,"Rodent Exclosure"
11,4,1989,"Reithrodontomys","megalotis",19,"Long-term Krat Exclosure"
11,4,1989,"Dipodomys","ordii",1,"Spectab exclosure"
11,4,1989,"Peromyscus","eremicus",19,"Long-term Krat Exclosure"
11,4,1989,"Peromyscus","eremicus",6,"Short-term Krat Exclosure"
11,4,1989,"Onychomys","torridus",12,"Control"
11,4,1989,"Sigmodon","fulviventer",19,"Long-term Krat Exclosure"
11,4,1989,"Dipodomys","merriami",22,"Control"
11,5,1989,"Dipodomys","ordii",9,"Spectab exclosure"
11,5,1989,"Reithrodontomys","megalotis",3,"Long-term Krat Exclosure"
11,5,1989,"Dipodomys","merriami",14,"Control"
11,5,1989,"Dipodomys","ordii",2,"Control"
11,5,1989,"Perognathus","flavus",4,"Control"
11,5,1989,"Dipodomys","ordii",9,"Spectab exclosure"
11,5,1989,"Dipodomys","merriami",14,"Control"
11,5,1989,"Reithrodontomys","megalotis",3,"Long-term Krat Exclosure"
11,5,1989,"Sigmodon","fulviventer",11,"Control"
11,5,1989,"Onychomys","torridus",8,"Control"
11,5,1989,"Dipodomys","merriami",9,"Spectab exclosure"
11,5,1989,"Onychomys","torridus",3,"Long-term Krat Exclosure"
11,5,1989,"Dipodomys","merriami",8,"Control"
11,5,1989,"Reithrodontomys","megalotis",16,"Rodent Exclosure"
11,5,1989,"Onychomys","leucogaster",8,"Control"
11,5,1989,"Peromyscus","eremicus",15,"Long-term Krat Exclosure"
11,5,1989,"Onychomys","leucogaster",8,"Control"
11,5,1989,"Ammospermophilus","harrisi",14,"Control"
11,5,1989,"Onychomys","torridus",13,"Short-term Krat Exclosure"
11,5,1989,"Dipodomys","merriami",4,"Control"
11,5,1989,"Onychomys","leucogaster",8,"Control"
11,5,1989,"Chaetodipus","penicillatus",13,"Short-term Krat Exclosure"
11,5,1989,"Dipodomys","merriami",8,"Control"
11,5,1989,"Reithrodontomys","megalotis",14,"Control"
11,5,1989,"Reithrodontomys","megalotis",3,"Long-term Krat Exclosure"
11,5,1989,"Dipodomys","merriami",4,"Control"
11,5,1989,"Onychomys","leucogaster",8,"Control"
11,5,1989,"Ammospermophilus","harrisi",15,"Long-term Krat Exclosure"
11,5,1989,"Dipodomys","merriami",4,"Control"
11,5,1989,"Onychomys","torridus",5,"Rodent Exclosure"
11,5,1989,"Amphispiza","bilineata",11,"Control"
11,5,1989,"Reithrodontomys","megalotis",16,"Rodent Exclosure"
11,5,1989,"Peromyscus","eremicus",2,"Control"
11,5,1989,"Dipodomys","merriami",11,"Control"
11,5,1989,"Dipodomys","merriami",8,"Control"
11,5,1989,"Onychomys","torridus",15,"Long-term Krat Exclosure"
11,5,1989,"Dipodomys","merriami",14,"Control"
11,5,1989,"Dipodomys","merriami",14,"Control"
11,5,1989,"Sigmodon","hispidus",2,"Control"
11,5,1989,"Onychomys","torridus",11,"Control"
11,5,1989,"Reithrodontomys","fulvescens",5,"Rodent Exclosure"
11,5,1989,"Dipodomys","merriami",14,"Control"
11,5,1989,"Dipodomys","spectabilis",4,"Control"
11,5,1989,"Onychomys","torridus",2,"Control"
11,5,1989,"Perognathus","flavus",5,"Rodent Exclosure"
11,5,1989,"Reithrodontomys","megalotis",3,"Long-term Krat Exclosure"
11,5,1989,"Chaetodipus","penicillatus",3,"Long-term Krat Exclosure"
11,5,1989,"Onychomys","torridus",2,"Control"
11,5,1989,"Peromyscus","eremicus",2,"Control"
11,5,1989,"Dipodomys","merriami",8,"Control"
11,5,1989,"Reithrodontomys","megalotis",14,"Control"
11,5,1989,"Dipodomys","ordii",2,"Control"
11,5,1989,"Dipodomys","merriami",11,"Control"
11,5,1989,"Dipodomys","merriami",8,"Control"
11,5,1989,"Dipodomys","merriami",4,"Control"
11,5,1989,"Reithrodontomys","megalotis",11,"Control"
11,5,1989,"Dipodomys","merriami",9,"Spectab exclosure"
11,5,1989,"Onychomys","torridus",9,"Spectab exclosure"
11,5,1989,"Reithrodontomys","megalotis",13,"Short-term Krat Exclosure"
11,5,1989,"Chaetodipus","penicillatus",3,"Long-term Krat Exclosure"
11,5,1989,"Onychomys","leucogaster",8,"Control"
11,5,1989,"Dipodomys","ordii",14,"Control"
11,5,1989,"Dipodomys","ordii",14,"Control"
11,5,1989,"Dipodomys","merriami",9,"Spectab exclosure"
11,5,1989,"Dipodomys","ordii",8,"Control"
11,5,1989,"Peromyscus","eremicus",11,"Control"
11,5,1989,"Dipodomys","merriami",9,"Spectab exclosure"
11,5,1989,"Reithrodontomys","megalotis",10,"Rodent Exclosure"
11,5,1989,"Chaetodipus","penicillatus",2,"Control"
11,5,1989,"Dipodomys","merriami",4,"Control"
12,4,1989,"Reithrodontomys","megalotis",21,"Long-term Krat Exclosure"
12,4,1989,"Amphispiza","bilineata",19,"Long-term Krat Exclosure"
12,4,1989,"Reithrodontomys","megalotis",7,"Rodent Exclosure"
12,4,1989,"Reithrodontomys","megalotis",12,"Control"
12,4,1989,"Chaetodipus","penicillatus",6,"Short-term Krat Exclosure"
12,4,1989,"Reithrodontomys","megalotis",24,"Rodent Exclosure"
12,4,1989,"Reithrodontomys","megalotis",7,"Rodent Exclosure"
12,4,1989,"Dipodomys","merriami",22,"Control"
12,4,1989,"Amphispiza","bilineata",23,"Rodent Exclosure"
12,4,1989,"Dipodomys","ordii",12,"Control"
12,4,1989,"Onychomys","leucogaster",6,"Short-term Krat Exclosure"
12,4,1989,"Peromyscus","eremicus",7,"Rodent Exclosure"
12,4,1989,"Onychomys","torridus",1,"Spectab exclosure"
12,4,1989,"Sigmodon","fulviventer",21,"Long-term Krat Exclosure"
12,4,1989,"Sigmodon","fulviventer",12,"Control"
12,4,1989,"Perognathus","flavus",6,"Short-term Krat Exclosure"
12,4,1989,"Onychomys","torridus",12,"Control"
12,4,1989,"Reithrodontomys","megalotis",19,"Long-term Krat Exclosure"
12,4,1989,"Reithrodontomys","fulvescens",12,"Control"
12,4,1989,"Dipodomys","ordii",17,"Control"
12,4,1989,"Reithrodontomys","megalotis",21,"Long-term Krat Exclosure"
12,4,1989,"Reithrodontomys","megalotis",7,"Rodent Exclosure"
12,4,1989,"Neotoma","albigula",21,"Long-term Krat Exclosure"
12,4,1989,"Reithrodontomys","megalotis",12,"Control"
12,4,1989,"Dipodomys","merriami",1,"Spectab exclosure"
12,4,1989,"Peromyscus","eremicus",19,"Long-term Krat Exclosure"
12,4,1989,"Peromyscus","eremicus",17,"Control"
12,4,1989,"Dipodomys","ordii",12,"Control"
12,4,1989,"Amphispiza","bilineata",6,"Short-term Krat Exclosure"
12,4,1989,"Peromyscus","eremicus",19,"Long-term Krat Exclosure"
12,4,1989,"Onychomys","torridus",12,"Control"
12,4,1989,"Reithrodontomys","megalotis",20,"Short-term Krat Exclosure"
12,4,1989,"Dipodomys","ordii",17,"Control"
12,4,1989,"Reithrodontomys","megalotis",12,"Control"
12,4,1989,"Reithrodontomys","megalotis",21,"Long-term Krat Exclosure"
12,4,1989,"Reithrodontomys","megalotis",19,"Long-term Krat Exclosure"
12,4,1989,"Reithrodontomys","megalotis",19,"Long-term Krat Exclosure"
12,4,1989,"Reithrodontomys","megalotis",17,"Control"
12,4,1989,"Amphispiza","bilineata",7,"Rodent Exclosure"
12,4,1989,"Dipodomys","spectabilis",22,"Control"
12,4,1989,"Amphispiza","bilineata",18,"Short-term Krat Exclosure"
12,4,1989,"Amphispiza","bilineata",12,"Control"
12,4,1989,"Reithrodontomys","megalotis",7,"Rodent Exclosure"
12,4,1989,"Perognathus","flavus",19,"Long-term Krat Exclosure"
12,4,1989,"Perognathus","flavus",19,"Long-term Krat Exclosure"
12,4,1989,"Dipodomys","ordii",17,"Control"
12,4,1989,"Amphispiza","bilineata",7,"Rodent Exclosure"
12,4,1989,"Dipodomys","ordii",12,"Control"
12,4,1989,"Reithrodontomys","megalotis",19,"Long-term Krat Exclosure"
12,4,1989,"Dipodomys","merriami",17,"Control"
12,4,1989,"Dipodomys","merriami",22,"Control"
12,4,1989,"Reithrodontomys","megalotis",6,"Short-term Krat Exclosure"
12,4,1989,"Reithrodontomys","megalotis",17,"Control"
12,4,1989,"Reithrodontomys","megalotis",7,"Rodent Exclosure"
12,4,1989,"Dipodomys","ordii",1,"Spectab exclosure"
12,4,1989,"Reithrodontomys","megalotis",19,"Long-term Krat Exclosure"
12,4,1989,"Reithrodontomys","megalotis",17,"Control"
12,4,1989,"Dipodomys","ordii",1,"Spectab exclosure"
12,4,1989,"Perognathus","hispidus",22,"Control"
12,4,1989,"Reithrodontomys","megalotis",23,"Rodent Exclosure"
12,4,1989,"Reithrodontomys","megalotis",21,"Long-term Krat Exclosure"
12,4,1989,"Reithrodontomys","megalotis",21,"Long-term Krat Exclosure"
12,4,1989,"Reithrodontomys","megalotis",18,"Short-term Krat Exclosure"
12,4,1989,"Reithrodontomys","megalotis",7,"Rodent Exclosure"
12,4,1989,"Reithrodontomys","megalotis",21,"Long-term Krat Exclosure"
12,4,1989,"Neotoma","albigula",17,"Control"
12,4,1989,"Peromyscus","eremicus",7,"Rodent Exclosure"
12,4,1989,"Reithrodontomys","megalotis",6,"Short-term Krat Exclosure"
12,4,1989,"Reithrodontomys","fulvescens",24,"Rodent Exclosure"
12,4,1989,"Reithrodontomys","megalotis",19,"Long-term Krat Exclosure"
12,4,1989,"Peromyscus","eremicus",17,"Control"
12,4,1989,"Peromyscus","eremicus",18,"Short-term Krat Exclosure"
12,5,1989,"Onychomys","torridus",3,"Long-term Krat Exclosure"
12,5,1989,"Reithrodontomys","megalotis",4,"Control"
12,5,1989,"Dipodomys","ordii",9,"Spectab exclosure"
12,5,1989,"Reithrodontomys","megalotis",8,"Control"
12,5,1989,"Reithrodontomys","megalotis",16,"Rodent Exclosure"
12,5,1989,"Amphispiza","bilineata",10,"Rodent Exclosure"
12,5,1989,"Reithrodontomys","fulvescens",13,"Short-term Krat Exclosure"
12,5,1989,"Peromyscus","eremicus",15,"Long-term Krat Exclosure"
12,5,1989,"Reithrodontomys","megalotis",3,"Long-term Krat Exclosure"
12,5,1989,"Reithrodontomys","megalotis",10,"Rodent Exclosure"
12,5,1989,"Dipodomys","merriami",14,"Control"
12,5,1989,"Dipodomys","ordii",9,"Spectab exclosure"
12,5,1989,"Peromyscus","eremicus",15,"Long-term Krat Exclosure"
12,5,1989,"Peromyscus","eremicus",2,"Control"
12,5,1989,"Dipodomys","merriami",4,"Control"
12,5,1989,"Reithrodontomys","megalotis",5,"Rodent Exclosure"
12,5,1989,"Sigmodon","fulviventer",11,"Control"
12,5,1989,"Reithrodontomys","megalotis",16,"Rodent Exclosure"
12,5,1989,"Dipodomys","merriami",4,"Control"
12,5,1989,"Reithrodontomys","megalotis",8,"Control"
12,5,1989,"Reithrodontomys","megalotis",3,"Long-term Krat Exclosure"
12,5,1989,"Dipodomys","merriami",8,"Control"
12,5,1989,"Dipodomys","ordii",9,"Spectab exclosure"
12,5,1989,"Peromyscus","eremicus",15,"Long-term Krat Exclosure"
12,5,1989,"Dipodomys","ordii",2,"Control"
12,5,1989,"Reithrodontomys","megalotis",13,"Short-term Krat Exclosure"
12,5,1989,"Dipodomys","merriami",4,"Control"
12,5,1989,"Reithrodontomys","megalotis",11,"Control"
12,5,1989,"Dipodomys","ordii",11,"Control"
12,5,1989,"Dipodomys","merriami",8,"Control"
12,5,1989,"Reithrodontomys","megalotis",3,"Long-term Krat Exclosure"
12,5,1989,"Dipodomys","merriami",14,"Control"
12,5,1989,"Neotoma","albigula",3,"Long-term Krat Exclosure"
12,5,1989,"Dipodomys","merriami",4,"Control"
12,5,1989,"Dipodomys","merriami",4,"Control"
12,5,1989,"Reithrodontomys","megalotis",3,"Long-term Krat Exclosure"
12,5,1989,"Dipodomys","merriami",4,"Control"
12,5,1989,"Dipodomys","merriami",8,"Control"
12,5,1989,"Dipodomys","merriami",4,"Control"
12,5,1989,"Reithrodontomys","megalotis",11,"Control"
12,5,1989,"Reithrodontomys","megalotis",9,"Spectab exclosure"
12,5,1989,"Dipodomys","merriami",8,"Control"
12,5,1989,"Dipodomys","ordii",2,"Control"
12,5,1989,"Amphispiza","bilineata",3,"Long-term Krat Exclosure"
12,5,1989,"Peromyscus","eremicus",2,"Control"
12,5,1989,"Dipodomys","merriami",11,"Control"
12,5,1989,"Onychomys","torridus",2,"Control"
12,5,1989,"Dipodomys","merriami",4,"Control"
12,5,1989,"Dipodomys","merriami",11,"Control"
12,5,1989,"Peromyscus","eremicus",14,"Control"
12,5,1989,"Reithrodontomys","megalotis",14,"Control"
12,5,1989,"Baiomys","taylori",3,"Long-term Krat Exclosure"
12,5,1989,"Reithrodontomys","megalotis",10,"Rodent Exclosure"
12,5,1989,"Dipodomys","merriami",9,"Spectab exclosure"
12,5,1989,"Dipodomys","merriami",4,"Control"
12,5,1989,"Reithrodontomys","megalotis",10,"Rodent Exclosure"
12,5,1989,"Dipodomys","merriami",9,"Spectab exclosure"
12,5,1989,"Dipodomys","ordii",14,"Control"
12,5,1989,"Dipodomys","merriami",8,"Control"
12,5,1989,"Dipodomys","merriami",9,"Spectab exclosure"
12,5,1989,"Reithrodontomys","megalotis",3,"Long-term Krat Exclosure"
12,5,1989,"Dipodomys","ordii",8,"Control"
12,5,1989,"Onychomys","torridus",5,"Rodent Exclosure"
12,5,1989,"Dipodomys","merriami",9,"Spectab exclosure"
12,5,1989,"Dipodomys","spectabilis",4,"Control"
12,5,1989,"Reithrodontomys","megalotis",5,"Rodent Exclosure"
12,5,1989,"Dipodomys","merriami",11,"Control"
12,5,1989,"Reithrodontomys","megalotis",10,"Rodent Exclosure"
12,5,1989,"Dipodomys","ordii",14,"Control"
12,5,1989,"Reithrodontomys","fulvescens",5,"Rodent Exclosure"
12,5,1989,"Dipodomys","ordii",8,"Control"
12,5,1989,"Reithrodontomys","megalotis",16,"Rodent Exclosure"
12,5,1989,"Reithrodontomys","megalotis",5,"Rodent Exclosure"
12,5,1989,"Dipodomys","merriami",4,"Control"
12,5,1989,"Dipodomys","merriami",11,"Control"
12,5,1989,"Dipodomys","merriami",8,"Control"
1,6,1990,"Dipodomys","merriami",1,"Spectab exclosure"
1,6,1990,"Onychomys","leucogaster",1,"Spectab exclosure"
1,6,1990,"Perognathus","flavus",6,"Short-term Krat Exclosure"
1,6,1990,"Reithrodontomys","megalotis",23,"Rodent Exclosure"
1,6,1990,"Reithrodontomys","megalotis",12,"Control"
1,6,1990,"Reithrodontomys","megalotis",24,"Rodent Exclosure"
1,6,1990,"Sigmodon","fulviventer",12,"Control"
1,6,1990,"Sigmodon","hispidus",24,"Rodent Exclosure"
1,6,1990,"Sigmodon","fulviventer",12,"Control"
1,6,1990,"Dipodomys","ordii",17,"Control"
1,6,1990,"Sigmodon","fulviventer",21,"Long-term Krat Exclosure"
1,6,1990,"Onychomys","torridus",12,"Control"
1,6,1990,"Dipodomys","ordii",12,"Control"
1,6,1990,"Amphispiza","bilineata",21,"Long-term Krat Exclosure"
1,6,1990,"Onychomys","torridus",12,"Control"
1,6,1990,"Onychomys","torridus",1,"Spectab exclosure"
1,6,1990,"Sigmodon","fulviventer",12,"Control"
1,6,1990,"Reithrodontomys","megalotis",12,"Control"
1,6,1990,"Sigmodon","fulviventer",21,"Long-term Krat Exclosure"
1,6,1990,"Reithrodontomys","megalotis",23,"Rodent Exclosure"
1,6,1990,"Dipodomys","ordii",17,"Control"
1,6,1990,"Reithrodontomys","megalotis",19,"Long-term Krat Exclosure"
1,6,1990,"Ammospermophilus","harrisi",12,"Control"
1,6,1990,"Reithrodontomys","megalotis",7,"Rodent Exclosure"
1,6,1990,"Onychomys","leucogaster",1,"Spectab exclosure"
1,6,1990,"Reithrodontomys","megalotis",18,"Short-term Krat Exclosure"
1,6,1990,"Reithrodontomys","megalotis",21,"Long-term Krat Exclosure"
1,6,1990,"Dipodomys","ordii",12,"Control"
1,6,1990,"Reithrodontomys","megalotis",20,"Short-term Krat Exclosure"
1,6,1990,"Reithrodontomys","megalotis",19,"Long-term Krat Exclosure"
1,6,1990,"Reithrodontomys","megalotis",24,"Rodent Exclosure"
1,6,1990,"Reithrodontomys","megalotis",20,"Short-term Krat Exclosure"
1,6,1990,"Peromyscus","eremicus",18,"Short-term Krat Exclosure"
1,6,1990,"Dipodomys","merriami",22,"Control"
1,6,1990,"Reithrodontomys","megalotis",6,"Short-term Krat Exclosure"
1,6,1990,"Dipodomys","merriami",17,"Control"
1,6,1990,"Perognathus","flavus",19,"Long-term Krat Exclosure"
1,6,1990,"Neotoma","albigula",17,"Control"
1,6,1990,"Reithrodontomys","megalotis",6,"Short-term Krat Exclosure"
1,6,1990,"Reithrodontomys","megalotis",18,"Short-term Krat Exclosure"
1,6,1990,"Reithrodontomys","megalotis",7,"Rodent Exclosure"
1,6,1990,"Dipodomys","ordii",1,"Spectab exclosure"
1,6,1990,"Dipodomys","ordii",12,"Control"
1,6,1990,"Reithrodontomys","megalotis",17,"Control"
1,6,1990,"Dipodomys","ordii",1,"Spectab exclosure"
1,6,1990,"Perognathus","flavus",6,"Short-term Krat Exclosure"
1,6,1990,"Amphispiza","bilineata",6,"Short-term Krat Exclosure"
1,6,1990,"Peromyscus","eremicus",17,"Control"
1,6,1990,"Onychomys","torridus",12,"Control"
1,6,1990,"Dipodomys","ordii",17,"Control"
1,7,1990,"Sigmodon","hispidus",3,"Long-term Krat Exclosure"
1,7,1990,"Dipodomys","merriami",4,"Control"
1,7,1990,"Reithrodontomys","fulvescens",5,"Rodent Exclosure"
1,7,1990,"Dipodomys","ordii",11,"Control"
1,7,1990,"Dipodomys","ordii",9,"Spectab exclosure"
1,7,1990,"Dipodomys","ordii",9,"Spectab exclosure"
1,7,1990,"Dipodomys","merriami",4,"Control"
1,7,1990,"Dipodomys","ordii",9,"Spectab exclosure"
1,7,1990,"Peromyscus","eremicus",15,"Long-term Krat Exclosure"
1,7,1990,"Reithrodontomys","fulvescens",13,"Short-term Krat Exclosure"
1,7,1990,"Dipodomys","merriami",8,"Control"
1,7,1990,"Dipodomys","ordii",14,"Control"
1,7,1990,"Onychomys","torridus",3,"Long-term Krat Exclosure"
1,7,1990,"Dipodomys","merriami",8,"Control"
1,7,1990,"Dipodomys","merriami",4,"Control"
1,7,1990,"Reithrodontomys","megalotis",10,"Rodent Exclosure"
1,7,1990,"Dipodomys","merriami",8,"Control"
1,7,1990,"Dipodomys","merriami",4,"Control"
1,7,1990,"Dipodomys","merriami",14,"Control"
1,7,1990,"Dipodomys","merriami",4,"Control"
1,7,1990,"Dipodomys","ordii",9,"Spectab exclosure"
1,7,1990,"Reithrodontomys","megalotis",3,"Long-term Krat Exclosure"
1,7,1990,"Baiomys","taylori",5,"Rodent Exclosure"
1,7,1990,"Dipodomys","merriami",4,"Control"
1,7,1990,"Dipodomys","ordii",11,"Control"
1,7,1990,"Dipodomys","merriami",11,"Control"
1,7,1990,"Peromyscus","eremicus",2,"Control"
1,7,1990,"Dipodomys","merriami",4,"Control"
1,7,1990,"Dipodomys","merriami",8,"Control"
1,7,1990,"Dipodomys","spectabilis",4,"Control"
1,7,1990,"Chaetodipus","penicillatus",13,"Short-term Krat Exclosure"
1,7,1990,"Dipodomys","ordii",2,"Control"
1,7,1990,"Onychomys","torridus",2,"Control"
1,7,1990,"Dipodomys","merriami",4,"Control"
1,7,1990,"Dipodomys","merriami",11,"Control"
1,7,1990,"Reithrodontomys","megalotis",13,"Short-term Krat Exclosure"
1,7,1990,"Dipodomys","ordii",2,"Control"
1,7,1990,"Dipodomys","ordii",8,"Control"
1,7,1990,"Amphispiza","bilineata",3,"Long-term Krat Exclosure"
1,7,1990,"Dipodomys","merriami",4,"Control"
1,7,1990,"Dipodomys","merriami",9,"Spectab exclosure"
1,7,1990,"Dipodomys","merriami",8,"Control"
1,7,1990,"Dipodomys","merriami",11,"Control"
1,7,1990,"Dipodomys","merriami",9,"Spectab exclosure"
1,7,1990,"Dipodomys","merriami",9,"Spectab exclosure"
1,7,1990,"Reithrodontomys","megalotis",15,"Long-term Krat Exclosure"
1,7,1990,"Dipodomys","merriami",4,"Control"
1,7,1990,"Dipodomys","merriami",9,"Spectab exclosure"
1,7,1990,"Reithrodontomys","megalotis",13,"Short-term Krat Exclosure"
1,7,1990,"Dipodomys","spectabilis",4,"Control"
1,7,1990,"Dipodomys","merriami",9,"Spectab exclosure"
1,7,1990,"Reithrodontomys","megalotis",10,"Rodent Exclosure"
1,7,1990,"Amphispiza","bilineata",2,"Control"
1,7,1990,"Amphispiza","bilineata",5,"Rodent Exclosure"
1,29,1990,"Perognathus","flavus",6,"Short-term Krat Exclosure"
1,29,1990,"Reithrodontomys","megalotis",20,"Short-term Krat Exclosure"
1,29,1990,"Dipodomys","merriami",1,"Spectab exclosure"
1,29,1990,"Amphispiza","bilineata",6,"Short-term Krat Exclosure"
1,29,1990,"Peromyscus","eremicus",19,"Long-term Krat Exclosure"
1,29,1990,"Peromyscus","eremicus",7,"Rodent Exclosure"
1,29,1990,"Sigmodon","fulviventer",12,"Control"
1,29,1990,"Peromyscus","eremicus",24,"Rodent Exclosure"
1,29,1990,"Amphispiza","bilineata",6,"Short-term Krat Exclosure"
1,29,1990,"Amphispiza","bilineata",20,"Short-term Krat Exclosure"
1,29,1990,"Dipodomys","merriami",1,"Spectab exclosure"
1,29,1990,"Neotoma","albigula",12,"Control"
1,29,1990,"Reithrodontomys","megalotis",20,"Short-term Krat Exclosure"
1,29,1990,"Peromyscus","eremicus",7,"Rodent Exclosure"
1,29,1990,"Sigmodon","fulviventer",21,"Long-term Krat Exclosure"
1,29,1990,"Perognathus","flavus",6,"Short-term Krat Exclosure"
1,29,1990,"Amphispiza","bilineata",18,"Short-term Krat Exclosure"
1,29,1990,"Reithrodontomys","megalotis",7,"Rodent Exclosure"
1,29,1990,"Perognathus","flavus",6,"Short-term Krat Exclosure"
1,29,1990,"Reithrodontomys","fulvescens",24,"Rodent Exclosure"
1,29,1990,"Dipodomys","merriami",22,"Control"
1,29,1990,"Reithrodontomys","megalotis",21,"Long-term Krat Exclosure"
1,29,1990,"Amphispiza","bilineata",20,"Short-term Krat Exclosure"
1,29,1990,"Amphispiza","bilineata",21,"Long-term Krat Exclosure"
1,29,1990,"Reithrodontomys","megalotis",18,"Short-term Krat Exclosure"
1,29,1990,"Reithrodontomys","megalotis",23,"Rodent Exclosure"
1,29,1990,"Dipodomys","merriami",22,"Control"
1,29,1990,"Reithrodontomys","megalotis",12,"Control"
1,29,1990,"Amphispiza","bilineata",21,"Long-term Krat Exclosure"
1,29,1990,"Reithrodontomys","megalotis",6,"Short-term Krat Exclosure"
1,29,1990,"Reithrodontomys","fulvescens",18,"Short-term Krat Exclosure"
1,29,1990,"Pooecetes","gramineus",12,"Control"
1,29,1990,"Onychomys","torridus",12,"Control"
1,29,1990,"Sigmodon","fulviventer",21,"Long-term Krat Exclosure"
1,29,1990,"Amphispiza","bilineata",20,"Short-term Krat Exclosure"
1,29,1990,"Pooecetes","gramineus",21,"Long-term Krat Exclosure"
1,29,1990,"Ammospermophilus","harrisi",12,"Control"
1,29,1990,"Peromyscus","eremicus",18,"Short-term Krat Exclosure"
1,29,1990,"Amphispiza","bilineata",12,"Control"
1,29,1990,"Perognathus","flavus",19,"Long-term Krat Exclosure"
1,29,1990,"Perognathus","hispidus",22,"Control"
1,29,1990,"Pooecetes","gramineus",6,"Short-term Krat Exclosure"
1,29,1990,"Ammospermophilus","harrisi",20,"Short-term Krat Exclosure"
1,29,1990,"Pooecetes","gramineus",21,"Long-term Krat Exclosure"
1,29,1990,"Amphispiza","bilineata",19,"Long-term Krat Exclosure"
1,29,1990,"Reithrodontomys","megalotis",17,"Control"
1,29,1990,"Reithrodontomys","megalotis",7,"Rodent Exclosure"
1,29,1990,"Onychomys","torridus",22,"Control"
1,29,1990,"Reithrodontomys","megalotis",21,"Long-term Krat Exclosure"
1,29,1990,"Dipodomys","ordii",17,"Control"
1,29,1990,"Dipodomys","ordii",12,"Control"
1,29,1990,"Reithrodontomys","megalotis",7,"Rodent Exclosure"
1,29,1990,"Onychomys","leucogaster",1,"Spectab exclosure"
1,29,1990,"Amphispiza","bilineata",23,"Rodent Exclosure"
1,29,1990,"Reithrodontomys","megalotis",19,"Long-term Krat Exclosure"
1,29,1990,"Dipodomys","merriami",1,"Spectab exclosure"
1,29,1990,"Amphispiza","bilineata",6,"Short-term Krat Exclosure"
1,29,1990,"Amphispiza","bilineata",23,"Rodent Exclosure"
1,29,1990,"Reithrodontomys","megalotis",18,"Short-term Krat Exclosure"
1,29,1990,"Onychomys","leucogaster",1,"Spectab exclosure"
1,29,1990,"Peromyscus","eremicus",7,"Rodent Exclosure"
